,betweenness_centrality,vertex
14154,0.0,5703
14155,0.0,16325
14156,0.0,19560
14157,0.0,18695
14158,0.0,7947
14159,0.0,3809
14160,0.0,17317
14161,0.0,14083
14162,0.0,12196
14163,0.0,2987
14164,0.0,7352
14165,0.0,5476
14166,0.0,3066
14167,0.0,5820
14168,0.0,6375
14169,0.0,20528
14170,0.0,5779
14171,0.0,1635
14172,0.0,2706
14173,0.0,21129
14174,0.0,19608
14175,0.0,17019
14176,0.0,9049
14177,0.0,22932
14178,0.0,3191
14179,0.0,21086
14180,0.0,12271
14181,0.0,21307
14182,0.0,3408
14183,0.0,19318
14184,0.0,3214
14185,0.0,20649
14186,0.0,16652
14187,0.0,11045
14188,0.0,12398
14189,0.0,9832
14190,0.0,20076
14191,0.0,8799
14192,0.0,6964
14193,0.0,14228
14194,0.0,4150
14195,0.0,22668
14196,0.0,20381
14197,0.0,21489
14198,0.0,22888
14199,0.0,13399
14200,0.0,21493
14201,0.0,3004
14202,0.0,17853
14203,0.0,16801
14204,0.0,15979
14205,0.0,19981
14206,0.0,7180
14207,0.0,5528
14208,0.0,6254
14209,0.0,3620
14210,0.0,9443
14211,0.0,17837
14212,0.0,14847
14213,0.0,17757
14214,0.0,14214
14215,0.0,10216
14216,0.0,15429
14217,0.0,22492
14218,0.0,17832
14219,0.0,12643
14220,0.0,22750
14221,0.0,14981
14222,0.0,5900
14223,0.0,22880
14224,0.0,2553
14225,0.0,11478
14226,0.0,18697
14227,0.0,5375
14228,0.0,16017
14229,0.0,7525
14230,0.0,15090
14231,0.0,9775
14232,0.0,19152
14233,0.0,15676
14234,0.0,5262
14235,0.0,22761
14236,0.0,23261
14237,0.0,11815
14238,0.0,22200
14239,0.0,19137
14240,0.0,19446
14241,0.0,7023
14242,0.0,15708
14243,0.0,16860
14244,0.0,16273
14245,0.0,22555
14246,0.0,17726
14247,0.0,7243
14248,0.0,375
14249,0.0,11236
14250,0.0,3310
14251,0.0,10112
14252,0.0,10940
14253,0.0,15634
14254,0.0,20664
14255,0.0,3746
14256,0.0,2943
14257,0.0,783
14258,0.0,18765
14259,0.0,12076
14260,0.0,19460
14261,0.0,11086
14262,0.0,1174
14263,0.0,8182
14264,0.0,15168
14265,0.0,3316
14266,0.0,21535
14267,0.0,19606
14268,0.0,3648
14269,0.0,2551
14270,0.0,21984
14271,0.0,11034
14272,0.0,16371
14273,0.0,1498
14274,0.0,21606
14275,0.0,16027
14276,0.0,7366
14277,0.0,21701
14278,0.0,13668
14279,0.0,7336
14280,0.0,15418
14281,0.0,343
14282,0.0,11258
14283,0.0,15802
14284,0.0,23303
14285,0.0,15815
14286,0.0,15027
14287,0.0,14711
14288,0.0,2600
14289,0.0,20714
14290,0.0,12240
14291,0.0,18294
14292,0.0,7093
14293,0.0,2556
14294,0.0,1481
14295,0.0,9513
14296,0.0,21234
14297,0.0,13367
14298,0.0,20398
14299,0.0,4286
14300,0.0,19881
14301,0.0,5748
14302,0.0,1608
14303,0.0,19755
14304,0.0,4461
14305,0.0,18499
14306,0.0,15745
14307,0.0,12089
14308,0.0,5966
14309,0.0,19336
14310,0.0,16655
14311,0.0,1470
14312,0.0,18834
14313,0.0,13560
14314,0.0,10838
14315,0.0,15124
14316,0.0,5165
14317,0.0,5716
14318,0.0,21822
14319,0.0,10301
14320,0.0,19884
14321,0.0,11657
14322,0.0,16433
14323,0.0,3991
14324,0.0,4486
14325,0.0,15639
14326,0.0,15363
14327,0.0,4199
14328,0.0,4589
14329,0.0,9098
14330,0.0,8227
14331,0.0,17483
14332,0.0,13741
14333,0.0,9212
14334,0.0,19784
14335,0.0,11266
14336,0.0,22286
14337,0.0,11440
14338,0.0,19959
14339,0.0,21546
14340,0.0,14039
14341,0.0,7748
14342,0.0,16814
14343,0.0,4222
14344,0.0,21270
14345,0.0,13775
14346,0.0,14308
14347,0.0,16809
14348,0.0,11732
14349,0.0,21389
14350,0.0,22405
14351,0.0,12471
14352,0.0,19748
14353,0.0,22524
14354,0.0,21589
14355,0.0,15611
14356,0.0,9517
14357,0.0,10095
14358,0.0,4420
14359,0.0,3438
14360,0.0,508
14361,0.0,16471
14362,0.0,16091
14363,0.0,22851
14364,0.0,22781
14365,0.0,6214
14366,0.0,22206
14367,0.0,14675
14368,0.0,1732
14369,0.0,2374
14370,0.0,8545
14371,0.0,22608
14372,0.0,18886
14373,0.0,17518
14374,0.0,3719
14375,0.0,21564
14376,0.0,11288
14377,0.0,2238
14378,0.0,17544
14379,0.0,13122
14380,0.0,2034
14381,0.0,15955
14382,0.0,15620
14383,0.0,16313
14384,0.0,10265
14385,0.0,7529
14386,0.0,3338
14387,0.0,124
14388,0.0,1964
14389,0.0,13868
14390,0.0,11744
14391,0.0,21272
14392,0.0,18302
14393,0.0,6209
14394,0.0,8396
14395,0.0,21457
14396,0.0,4528
14397,0.0,12375
14398,0.0,8626
14399,0.0,21995
14400,0.0,8331
14401,0.0,17058
14402,0.0,6785
14403,0.0,21888
14404,0.0,3562
14405,0.0,17658
14406,0.0,11028
14407,0.0,500
14408,0.0,2184
14409,0.0,6444
14410,0.0,3175
14411,0.0,17920
14412,0.0,6313
14413,0.0,19687
14414,0.0,12589
14415,0.0,9280
14416,0.0,10349
14417,0.0,16025
14418,0.0,21702
14419,0.0,16728
14420,0.0,2365
14421,0.0,12004
14422,0.0,16932
14423,0.0,13761
14424,0.0,6471
14425,0.0,13027
14426,0.0,7510
14427,0.0,4781
14428,0.0,10209
14429,0.0,2922
14430,0.0,3964
14431,0.0,16623
14432,0.0,7089
14433,0.0,1690
14434,0.0,3891
14435,0.0,22367
14436,0.0,12433
14437,0.0,9688
14438,0.0,20302
14439,0.0,10039
14440,0.0,22541
14441,0.0,12063
14442,0.0,9732
14443,0.0,12051
14444,0.0,22481
14445,0.0,14241
14446,0.0,18127
14447,0.0,8157
14448,0.0,11051
14449,0.0,3390
14450,0.0,2864
14451,0.0,11960
14452,0.0,12845
14453,0.0,13039
14454,0.0,5704
14455,0.0,11470
14456,0.0,4553
14457,0.0,11928
14458,0.0,2300
14459,0.0,21552
14460,0.0,2981
14461,0.0,16312
14462,0.0,18580
14463,0.0,17232
14464,0.0,18410
14465,0.0,15255
14466,0.0,16156
14467,0.0,13126
14468,0.0,18997
14469,0.0,12579
14470,0.0,22416
14471,0.0,19803
14472,0.0,18861
14473,0.0,14721
14474,0.0,8361
14475,0.0,6417
14476,0.0,8630
14477,0.0,7690
14478,0.0,13652
14479,0.0,11335
14480,0.0,15599
14481,0.0,22716
14482,0.0,3447
14483,0.0,7268
14484,0.0,17069
14485,0.0,4217
14486,0.0,9641
14487,0.0,22131
14488,0.0,17758
14489,0.0,21463
14490,0.0,6919
14491,0.0,10262
14492,0.0,13524
14493,0.0,6200
14494,0.0,17342
14495,0.0,23056
14496,0.0,17724
14497,0.0,2592
14498,0.0,8587
14499,0.0,4509
14500,0.0,14348
14501,0.0,8536
14502,0.0,18708
14503,0.0,15628
14504,0.0,10215
14505,0.0,5015
14506,0.0,12588
14507,0.0,16726
14508,0.0,14377
14509,0.0,22280
14510,0.0,12833
14511,0.0,5217
14512,0.0,15166
14513,0.0,16743
14514,0.0,23085
14515,0.0,19382
14516,0.0,14583
14517,0.0,4558
14518,0.0,10779
14519,0.0,218
14520,0.0,16082
14521,0.0,8253
14522,0.0,6478
14523,0.0,19821
14524,0.0,18383
14525,0.0,5141
14526,0.0,7082
14527,0.0,7242
14528,0.0,8466
14529,0.0,14469
14530,0.0,17943
14531,0.0,5787
14532,0.0,10086
14533,0.0,17374
14534,0.0,6082
14535,0.0,12335
14536,0.0,19381
14537,0.0,19227
14538,0.0,10700
14539,0.0,15173
14540,0.0,17562
14541,0.0,21060
14542,0.0,19968
14543,0.0,7361
14544,0.0,8885
14545,0.0,10120
14546,0.0,2444
14547,0.0,11684
14548,0.0,23364
14549,0.0,14102
14550,0.0,18390
14551,0.0,5307
14552,0.0,2196
14553,0.0,8911
14554,0.0,4328
14555,0.0,13809
14556,0.0,5333
14557,0.0,11229
14558,0.0,8952
14559,0.0,15105
14560,0.0,3556
14561,0.0,3955
14562,0.0,13906
14563,0.0,10126
14564,0.0,5190
14565,0.0,20854
14566,0.0,17452
14567,0.0,20593
14568,0.0,2264
14569,0.0,18434
14570,0.0,5996
14571,0.0,13553
14572,0.0,20779
14573,0.0,8843
14574,0.0,20102
14575,0.0,15264
14576,0.0,16573
14577,0.0,22221
14578,0.0,1988
14579,0.0,5906
14580,0.0,5524
14581,0.0,20335
14582,0.0,10024
14583,0.0,73
14584,0.0,16117
14585,0.0,6930
14586,0.0,3789
14587,0.0,4864
14588,0.0,16601
14589,0.0,21513
14590,0.0,4316
14591,0.0,749
14592,0.0,9232
14593,0.0,12563
14594,0.0,11490
14595,0.0,17142
14596,0.0,14622
14597,0.0,19335
14598,0.0,4292
14599,0.0,17432
14600,0.0,2225
14601,0.0,16787
14602,0.0,11126
14603,0.0,13603
14604,0.0,20316
14605,0.0,5783
14606,0.0,12629
14607,0.0,7664
14608,0.0,17360
14609,0.0,22682
14610,0.0,20195
14611,0.0,3233
14612,0.0,22503
14613,0.0,18533
14614,0.0,6958
14615,0.0,6224
14616,0.0,11371
14617,0.0,16314
14618,0.0,9579
14619,0.0,8609
14620,0.0,15356
14621,0.0,9986
14622,0.0,22401
14623,0.0,18392
14624,0.0,1866
14625,0.0,15165
14626,0.0,12428
14627,0.0,8050
14628,0.0,14887
14629,0.0,2289
14630,0.0,3121
14631,0.0,20327
14632,0.0,3867
14633,0.0,15522
14634,0.0,1646
14635,0.0,19589
14636,0.0,22180
14637,0.0,21384
14638,0.0,22618
14639,0.0,20106
14640,0.0,1977
14641,0.0,18016
14642,0.0,15514
14643,0.0,17961
14644,0.0,12359
14645,0.0,3433
14646,0.0,8731
14647,0.0,20846
14648,0.0,12040
14649,0.0,4230
14650,0.0,6925
14651,0.0,9324
14652,0.0,1521
14653,0.0,13230
14654,0.0,17960
14655,0.0,21446
14656,0.0,20212
14657,0.0,11593
14658,0.0,21852
14659,0.0,4029
14660,0.0,19438
14661,0.0,1904
14662,0.0,18520
14663,0.0,17241
14664,0.0,7363
14665,0.0,7155
14666,0.0,18915
14667,0.0,10613
14668,0.0,20800
14669,0.0,8440
14670,0.0,10428
14671,0.0,2429
14672,0.0,12407
14673,0.0,349
14674,0.0,9445
14675,0.0,20602
14676,0.0,19505
14677,0.0,15043
14678,0.0,11746
14679,0.0,7875
14680,0.0,12800
14681,0.0,4040
14682,0.0,19712
14683,0.0,8511
14684,0.0,12380
14685,0.0,1399
14686,0.0,15627
14687,0.0,11334
14688,0.0,11632
14689,0.0,11518
14690,0.0,4248
14691,0.0,17656
14692,0.0,17634
14693,0.0,6843
14694,0.0,15319
14695,0.0,10462
14696,0.0,21905
14697,0.0,2295
14698,0.0,15905
14699,0.0,7652
14700,0.0,19632
14701,0.0,1513
14702,0.0,9123
14703,0.0,5770
14704,0.0,8863
14705,0.0,9620
14706,0.0,20130
14707,0.0,14473
14708,0.0,1562
14709,0.0,15026
14710,0.0,2745
14711,0.0,18703
14712,0.0,279
14713,0.0,3302
14714,0.0,22926
14715,0.0,14160
14716,0.0,14148
14717,0.0,19033
14718,0.0,3435
14719,0.0,2059
14720,0.0,7941
14721,0.0,9883
14722,0.0,8503
14723,0.0,16970
14724,0.0,10830
14725,0.0,13087
14726,0.0,18118
14727,0.0,4739
14728,0.0,16166
14729,0.0,17262
14730,0.0,5606
14731,0.0,22898
14732,0.0,5660
14733,0.0,5150
14734,0.0,19303
14735,0.0,6804
14736,0.0,7655
14737,0.0,10258
14738,0.0,10448
14739,0.0,18949
14740,0.0,18174
14741,0.0,21256
14742,0.0,7522
14743,0.0,18200
14744,0.0,7068
14745,0.0,11990
14746,0.0,2378
14747,0.0,6332
14748,0.0,7636
14749,0.0,15180
14750,0.0,12517
14751,0.0,13475
14752,0.0,10076
14753,0.0,16980
14754,0.0,16218
14755,0.0,1864
14756,0.0,21047
14757,0.0,21347
14758,0.0,17390
14759,0.0,5468
14760,0.0,18676
14761,0.0,14785
14762,0.0,23276
14763,0.0,12759
14764,0.0,20876
14765,0.0,7598
14766,0.0,22195
14767,0.0,16453
14768,0.0,16851
14769,0.0,23115
14770,0.0,223
14771,0.0,7867
14772,0.0,2674
14773,0.0,1769
14774,0.0,15862
14775,0.0,1930
14776,0.0,13138
14777,0.0,13094
14778,0.0,21415
14779,0.0,14055
14780,0.0,17966
14781,0.0,13092
14782,0.0,12330
14783,0.0,6899
14784,0.0,21421
14785,0.0,16434
14786,0.0,10724
14787,0.0,8560
14788,0.0,5203
14789,0.0,2881
14790,0.0,7608
14791,0.0,15277
14792,0.0,19458
14793,0.0,20179
14794,0.0,12591
14795,0.0,9371
14796,0.0,21375
14797,0.0,13890
14798,0.0,17477
14799,0.0,16768
14800,0.0,22103
14801,0.0,7790
14802,0.0,21364
14803,0.0,7119
14804,0.0,1807
14805,0.0,21373
14806,0.0,6606
14807,0.0,16186
14808,0.0,3649
14809,0.0,15829
14810,0.0,6794
14811,0.0,7956
14812,0.0,3017
14813,0.0,15584
14814,0.0,15072
14815,0.0,21187
14816,0.0,8668
14817,0.0,13644
14818,0.0,20988
14819,0.0,12421
14820,0.0,3318
14821,0.0,11674
14822,0.0,19640
14823,0.0,20125
14824,0.0,12399
14825,0.0,17391
14826,0.0,21293
14827,0.0,14043
14828,0.0,14510
14829,0.0,13819
14830,0.0,20274
14831,0.0,22275
14832,0.0,23204
14833,0.0,10563
14834,0.0,11301
14835,0.0,13882
14836,0.0,1789
14837,0.0,22412
14838,0.0,12715
14839,0.0,7171
14840,0.0,12038
14841,0.0,20450
14842,0.0,639
14843,0.0,12754
14844,0.0,2262
14845,0.0,21903
14846,0.0,4844
14847,0.0,12646
14848,0.0,18715
14849,0.0,10988
14850,0.0,10339
14851,0.0,19228
14852,0.0,12098
14853,0.0,3203
14854,0.0,21038
14855,0.0,12636
14856,0.0,8581
14857,0.0,22717
14858,0.0,18746
14859,0.0,13870
14860,0.0,8198
14861,0.0,8839
14862,0.0,17303
14863,0.0,12212
14864,0.0,20829
14865,0.0,3998
14866,0.0,18301
14867,0.0,7253
14868,0.0,20857
14869,0.0,3062
14870,0.0,9223
14871,0.0,1943
14872,0.0,10979
14873,0.0,3387
14874,0.0,15455
14875,0.0,17589
14876,0.0,16872
14877,0.0,23299
14878,0.0,3962
14879,0.0,6187
14880,0.0,10046
14881,0.0,19722
14882,0.0,18843
14883,0.0,9958
14884,0.0,13501
14885,0.0,22538
14886,0.0,1602
14887,0.0,2844
14888,0.0,5763
14889,0.0,1636
14890,0.0,8620
14891,0.0,9298
14892,0.0,18429
14893,0.0,13886
14894,0.0,4724
14895,0.0,20969
14896,0.0,23073
14897,0.0,13029
14898,0.0,5224
14899,0.0,16807
14900,0.0,20692
14901,0.0,16600
14902,0.0,20734
14903,0.0,11058
14904,0.0,6562
14905,0.0,20044
14906,0.0,18511
14907,0.0,12905
14908,0.0,5469
14909,0.0,19124
14910,0.0,4821
14911,0.0,18221
14912,0.0,4313
14913,0.0,3425
14914,0.0,22927
14915,0.0,20963
14916,0.0,18119
14917,0.0,10886
14918,0.0,14658
14919,0.0,14450
14920,0.0,7948
14921,0.0,21870
14922,0.0,6945
14923,0.0,20445
14924,0.0,2445
14925,0.0,17025
14926,0.0,6113
14927,0.0,15311
14928,0.0,17250
14929,0.0,11085
14930,0.0,17941
14931,0.0,11633
14932,0.0,7576
14933,0.0,9916
14934,0.0,8705
14935,0.0,7264
14936,0.0,8896
14937,0.0,1477
14938,0.0,3081
14939,0.0,7322
14940,0.0,18538
14941,0.0,17072
14942,0.0,19900
14943,0.0,19552
14944,0.0,16272
14945,0.0,4860
14946,0.0,20264
14947,0.0,10825
14948,0.0,11038
14949,0.0,21222
14950,0.0,17783
14951,0.0,11068
14952,0.0,15366
14953,0.0,20222
14954,0.0,17980
14955,0.0,14744
14956,0.0,20828
14957,0.0,8006
14958,0.0,11935
14959,0.0,14221
14960,0.0,17020
14961,0.0,19139
14962,0.0,10669
14963,0.0,3574
14964,0.0,19971
14965,0.0,7537
14966,0.0,16700
14967,0.0,21395
14968,0.0,11998
14969,0.0,19730
14970,0.0,6808
14971,0.0,20216
14972,0.0,2401
14973,0.0,3803
14974,0.0,1695
14975,0.0,997
14976,0.0,12111
14977,0.0,20729
14978,0.0,645
14979,0.0,10906
14980,0.0,21435
14981,0.0,10269
14982,0.0,13641
14983,0.0,12013
14984,0.0,10211
14985,0.0,21596
14986,0.0,11353
14987,0.0,11003
14988,0.0,10414
14989,0.0,2347
14990,0.0,893
14991,0.0,2032
14992,0.0,6545
14993,0.0,21462
14994,0.0,10290
14995,0.0,3780
14996,0.0,22952
14997,0.0,13628
14998,0.0,3313
14999,0.0,3559
15000,0.0,15728
15001,0.0,16924
15002,0.0,11454
15003,0.0,17288
15004,0.0,3986
15005,0.0,22087
15006,0.0,4778
15007,0.0,4293
15008,0.0,19233
15009,0.0,11905
15010,0.0,18316
15011,0.0,8046
15012,0.0,17797
15013,0.0,10174
15014,0.0,19210
15015,0.0,1412
15016,0.0,3332
15017,0.0,1016
15018,0.0,7533
15019,0.0,16036
15020,0.0,17496
15021,0.0,14134
15022,0.0,18628
15023,0.0,9724
15024,0.0,17181
15025,0.0,7404
15026,0.0,15073
15027,0.0,11569
15028,0.0,9661
15029,0.0,18466
15030,0.0,19459
15031,0.0,18760
15032,0.0,11685
15033,0.0,21130
15034,0.0,19393
15035,0.0,6504
15036,0.0,10923
15037,0.0,23293
15038,0.0,6445
15039,0.0,16961
15040,0.0,15489
15041,0.0,12735
15042,0.0,244
15043,0.0,8614
15044,0.0,10775
15045,0.0,17375
15046,0.0,12795
15047,0.0,8997
15048,0.0,10171
15049,0.0,16865
15050,0.0,11129
15051,0.0,10008
15052,0.0,725
15053,0.0,14996
15054,0.0,2434
15055,0.0,1985
15056,0.0,3487
15057,0.0,21742
15058,0.0,10803
15059,0.0,3896
15060,0.0,19869
15061,0.0,6710
15062,0.0,7098
15063,0.0,10069
15064,0.0,17561
15065,0.0,20404
15066,0.0,14826
15067,0.0,10799
15068,0.0,6877
15069,0.0,278
15070,0.0,9190
15071,0.0,13985
15072,0.0,17801
15073,0.0,14090
15074,0.0,4272
15075,0.0,270
15076,0.0,6015
15077,0.0,5589
15078,0.0,22471
15079,0.0,23176
15080,0.0,18930
15081,0.0,20717
15082,0.0,9569
15083,0.0,21797
15084,0.0,9158
15085,0.0,16673
15086,0.0,38
15087,0.0,8608
15088,0.0,17080
15089,0.0,16066
15090,0.0,22432
15091,0.0,19875
15092,0.0,19403
15093,0.0,13452
15094,0.0,21051
15095,0.0,22070
15096,0.0,16039
15097,0.0,9153
15098,0.0,4324
15099,0.0,17677
15100,0.0,17713
15101,0.0,7018
15102,0.0,1278
15103,0.0,5205
15104,0.0,11017
15105,0.0,2178
15106,0.0,20460
15107,0.0,18978
15108,0.0,9503
15109,0.0,19763
15110,0.0,18047
15111,0.0,9233
15112,0.0,15911
15113,0.0,21127
15114,0.0,240
15115,0.0,16780
15116,0.0,18634
15117,0.0,10036
15118,0.0,11035
15119,0.0,8303
15120,0.0,21369
15121,0.0,16406
15122,0.0,11984
15123,0.0,8460
15124,0.0,16885
15125,0.0,18660
15126,0.0,9061
15127,0.0,8916
15128,0.0,19772
15129,0.0,13736
15130,0.0,17268
15131,0.0,10374
15132,0.0,13099
15133,0.0,14285
15134,0.0,9005
15135,0.0,11524
15136,0.0,1048
15137,0.0,20686
15138,0.0,9059
15139,0.0,8372
15140,0.0,20339
15141,0.0,16884
15142,0.0,20207
15143,0.0,15916
15144,0.0,16734
15145,0.0,15733
15146,0.0,21537
15147,0.0,13582
15148,0.0,11499
15149,0.0,13680
15150,0.0,13077
15151,0.0,13943
15152,0.0,3421
15153,0.0,4985
15154,0.0,7427
15155,0.0,14908
15156,0.0,135
15157,0.0,16733
15158,0.0,18814
15159,0.0,2176
15160,0.0,14692
15161,0.0,14977
15162,0.0,8455
15163,0.0,9021
15164,0.0,12426
15165,0.0,23084
15166,0.0,18349
15167,0.0,23297
15168,0.0,8300
15169,0.0,21152
15170,0.0,373
15171,0.0,22382
15172,0.0,19042
15173,0.0,6715
15174,0.0,21744
15175,0.0,15384
15176,0.0,23038
15177,0.0,4580
15178,0.0,4007
15179,0.0,2112
15180,0.0,6155
15181,0.0,6959
15182,0.0,19987
15183,0.0,4112
15184,0.0,17798
15185,0.0,13757
15186,0.0,21801
15187,0.0,7847
15188,0.0,4610
15189,0.0,12413
15190,0.0,2317
15191,0.0,9486
15192,0.0,5705
15193,0.0,5993
15194,0.0,7430
15195,0.0,16683
15196,0.0,3448
15197,0.0,12683
15198,0.0,19932
15199,0.0,5013
15200,0.0,962
15201,0.0,15689
15202,0.0,186
15203,0.0,17883
15204,0.0,3510
15205,0.0,10823
15206,0.0,18984
15207,0.0,324
15208,0.0,15393
15209,0.0,14764
15210,0.0,14386
15211,0.0,13219
15212,0.0,3996
15213,0.0,21448
15214,0.0,12994
15215,0.0,19215
15216,0.0,13354
15217,0.0,21431
15218,0.0,15081
15219,0.0,7517
15220,0.0,16414
15221,0.0,21727
15222,0.0,22480
15223,0.0,4260
15224,0.0,11584
15225,0.0,14575
15226,0.0,22251
15227,0.0,16200
15228,0.0,8921
15229,0.0,22894
15230,0.0,5294
15231,0.0,5931
15232,0.0,5453
15233,0.0,5999
15234,0.0,3287
15235,0.0,19275
15236,0.0,23135
15237,0.0,2013
15238,0.0,4531
15239,0.0,7177
15240,0.0,9165
15241,0.0,4883
15242,0.0,2052
15243,0.0,14688
15244,0.0,11070
15245,0.0,3565
15246,0.0,16048
15247,0.0,2373
15248,0.0,7279
15249,0.0,6098
15250,0.0,13902
15251,0.0,3550
15252,0.0,7136
15253,0.0,3974
15254,0.0,10381
15255,0.0,20299
15256,0.0,5801
15257,0.0,11360
15258,0.0,16123
15259,0.0,5997
15260,0.0,12650
15261,0.0,3585
15262,0.0,17770
15263,0.0,9305
15264,0.0,16192
15265,0.0,20784
15266,0.0,7144
15267,0.0,6768
15268,0.0,2804
15269,0.0,6622
15270,0.0,8152
15271,0.0,2807
15272,0.0,13694
15273,0.0,1804
15274,0.0,123
15275,0.0,7387
15276,0.0,21505
15277,0.0,17977
15278,0.0,21308
15279,0.0,17405
15280,0.0,2355
15281,0.0,16484
15282,0.0,7455
15283,0.0,746
15284,0.0,2734
15285,0.0,4350
15286,0.0,499
15287,0.0,20272
15288,0.0,23211
15289,0.0,14323
15290,0.0,21686
15291,0.0,17100
15292,0.0,5778
15293,0.0,8212
15294,0.0,18157
15295,0.0,23358
15296,0.0,6106
15297,0.0,2968
15298,0.0,13737
15299,0.0,18602
15300,0.0,20369
15301,0.0,3443
15302,0.0,12284
15303,0.0,15271
15304,0.0,5060
15305,0.0,9928
15306,0.0,7955
15307,0.0,1024
15308,0.0,4444
15309,0.0,19679
15310,0.0,8280
15311,0.0,21530
15312,0.0,17154
15313,0.0,19510
15314,0.0,16428
15315,0.0,17083
15316,0.0,4630
15317,0.0,9364
15318,0.0,12626
15319,0.0,4815
15320,0.0,19729
15321,0.0,10075
15322,0.0,2282
15323,0.0,13808
15324,0.0,5058
15325,0.0,21952
15326,0.0,10453
15327,0.0,15821
15328,0.0,15589
15329,0.0,14763
15330,0.0,10898
15331,0.0,4631
15332,0.0,10545
15333,0.0,13971
15334,0.0,22850
15335,0.0,21503
15336,0.0,21112
15337,0.0,11315
15338,0.0,14645
15339,0.0,20364
15340,0.0,16918
15341,0.0,9396
15342,0.0,14371
15343,0.0,17952
15344,0.0,4377
15345,0.0,11972
15346,0.0,1441
15347,0.0,21931
15348,0.0,8860
15349,0.0,20484
15350,0.0,11291
15351,0.0,4699
15352,0.0,918
15353,0.0,5596
15354,0.0,6293
15355,0.0,18038
15356,0.0,11432
15357,0.0,6411
15358,0.0,10078
15359,0.0,2761
15360,0.0,8249
15361,0.0,9608
15362,0.0,21158
15363,0.0,21705
15364,0.0,23252
15365,0.0,3815
15366,0.0,18809
15367,0.0,18368
15368,0.0,21268
15369,0.0,21439
15370,0.0,8557
15371,0.0,12596
15372,0.0,21990
15373,0.0,8795
15374,0.0,19573
15375,0.0,7132
15376,0.0,12409
15377,0.0,17723
15378,0.0,16833
15379,0.0,19224
15380,0.0,8082
15381,0.0,16258
15382,0.0,2291
15383,0.0,22730
15384,0.0,15564
15385,0.0,18578
15386,0.0,18355
15387,0.0,12633
15388,0.0,23106
15389,0.0,6328
15390,0.0,11457
15391,0.0,4620
15392,0.0,22428
15393,0.0,12436
15394,0.0,15426
15395,0.0,7368
15396,0.0,18356
15397,0.0,14136
15398,0.0,2768
15399,0.0,18329
15400,0.0,498
15401,0.0,13938
15402,0.0,3015
15403,0.0,11081
15404,0.0,1832
15405,0.0,23213
15406,0.0,10717
15407,0.0,10470
15408,0.0,18436
15409,0.0,16462
15410,0.0,14513
15411,0.0,21245
15412,0.0,11167
15413,0.0,14961
15414,0.0,7515
15415,0.0,4488
15416,0.0,22513
15417,0.0,11243
15418,0.0,12573
15419,0.0,15713
15420,0.0,5941
15421,0.0,9470
15422,0.0,11216
15423,0.0,4581
15424,0.0,14086
15425,0.0,18014
15426,0.0,7194
15427,0.0,6712
15428,0.0,16233
15429,0.0,17812
15430,0.0,11877
15431,0.0,15266
15432,0.0,519
15433,0.0,19794
15434,0.0,22969
15435,0.0,8451
15436,0.0,8346
15437,0.0,20479
15438,0.0,8387
15439,0.0,21422
15440,0.0,14349
15441,0.0,18894
15442,0.0,15938
15443,0.0,13089
15444,0.0,5509
15445,0.0,12842
15446,0.0,16810
15447,0.0,7736
15448,0.0,18803
15449,0.0,18277
15450,0.0,12797
15451,0.0,10902
15452,0.0,23039
15453,0.0,12388
15454,0.0,23074
15455,0.0,16875
15456,0.0,21698
15457,0.0,5852
15458,0.0,4128
15459,0.0,1658
15460,0.0,5726
15461,0.0,5632
15462,0.0,9010
15463,0.0,13567
15464,0.0,23349
15465,0.0,18284
15466,0.0,7006
15467,0.0,15023
15468,0.0,4084
15469,0.0,3335
15470,0.0,16449
15471,0.0,12913
15472,0.0,18435
15473,0.0,20619
15474,0.0,20269
15475,0.0,1382
15476,0.0,21738
15477,0.0,5095
15478,0.0,12307
15479,0.0,13262
15480,0.0,6301
15481,0.0,8723
15482,0.0,11069
15483,0.0,20745
15484,0.0,12968
15485,0.0,13148
15486,0.0,4310
15487,0.0,16698
15488,0.0,10071
15489,0.0,3832
15490,0.0,13998
15491,0.0,13150
15492,0.0,10018
15493,0.0,1707
15494,0.0,4464
15495,0.0,10191
15496,0.0,22908
15497,0.0,17698
15498,0.0,1343
15499,0.0,7595
15500,0.0,13129
15501,0.0,13151
15502,0.0,22649
15503,0.0,23051
15504,0.0,11896
15505,0.0,9849
15506,0.0,3106
15507,0.0,21180
15508,0.0,10188
15509,0.0,23309
15510,0.0,18867
15511,0.0,7943
15512,0.0,4182
15513,0.0,13731
15514,0.0,20220
15515,0.0,15649
15516,0.0,10771
15517,0.0,3581
15518,0.0,2071
15519,0.0,9528
15520,0.0,18460
15521,0.0,23068
15522,0.0,19361
15523,0.0,13107
15524,0.0,23050
15525,0.0,720
15526,0.0,11761
15527,0.0,6722
15528,0.0,7635
15529,0.0,481
15530,0.0,9919
15531,0.0,22497
15532,0.0,4037
15533,0.0,15231
15534,0.0,18250
15535,0.0,7178
15536,0.0,22931
15537,0.0,22921
15538,0.0,16388
15539,0.0,10899
15540,0.0,11066
15541,0.0,3498
15542,0.0,8257
15543,0.0,23046
15544,0.0,17449
15545,0.0,1888
15546,0.0,15500
15547,0.0,20446
15548,0.0,12762
15549,0.0,18289
15550,0.0,5339
15551,0.0,18932
15552,0.0,12697
15553,0.0,5633
15554,0.0,6111
15555,0.0,6560
