,Node,pagerank_centrality
14810,7649,4.180209511095588e-05
14811,7675,4.180209511095588e-05
14812,7673,4.180209511095588e-05
14813,7638,4.180209511095588e-05
14814,7667,4.180209511095588e-05
14815,7639,4.180209511095588e-05
14816,7640,4.180209511095588e-05
14817,7657,4.180209511095588e-05
14818,7656,4.180209511095588e-05
14819,7641,4.180209511095588e-05
14820,7655,4.180209511095588e-05
14821,7668,4.180209511095588e-05
14822,7669,4.180209511095588e-05
14823,7659,4.180209511095588e-05
14824,7670,4.180209511095588e-05
14825,7654,4.180209511095588e-05
14826,7653,4.180209511095588e-05
14827,7652,4.180209511095588e-05
14828,7671,4.180209511095588e-05
14829,7651,4.180209511095588e-05
14830,7650,4.180209511095588e-05
14831,7672,4.180209511095588e-05
14832,7643,4.180209511095588e-05
14833,7693,4.180209511095588e-05
14834,10957,4.1799039573964566e-05
14835,10954,4.1799039573964566e-05
14836,10978,4.1799039573964566e-05
14837,10962,4.1799039573964566e-05
14838,10970,4.1799039573964566e-05
14839,10942,4.1799039573964566e-05
14840,10960,4.1799039573964566e-05
14841,4898,4.1797439189045286e-05
14842,7470,4.179502658882827e-05
14843,7457,4.179502658882827e-05
14844,7430,4.179502658882827e-05
14845,7433,4.179502658882827e-05
14846,7459,4.179502658882827e-05
14847,7434,4.179502658882827e-05
14848,7435,4.179502658882827e-05
14849,7460,4.179502658882827e-05
14850,7436,4.179502658882827e-05
14851,7437,4.179502658882827e-05
14852,7464,4.179502658882827e-05
14853,7438,4.179502658882827e-05
14854,7442,4.179502658882827e-05
14855,7443,4.179502658882827e-05
14856,7444,4.179502658882827e-05
14857,7445,4.179502658882827e-05
14858,7449,4.179502658882827e-05
14859,7452,4.179502658882827e-05
14860,7456,4.179502658882827e-05
14861,7465,4.179502658882827e-05
14862,7466,4.179502658882827e-05
14863,7467,4.179502658882827e-05
14864,7454,4.179502658882827e-05
14865,7472,4.179502658882827e-05
14866,7429,4.179502658882827e-05
14867,7418,4.179502658882827e-05
14868,7428,4.179502658882827e-05
14869,7471,4.179502658882827e-05
14870,7410,4.179502658882827e-05
14871,7411,4.179502658882827e-05
14872,7414,4.179502658882827e-05
14873,7416,4.179502658882827e-05
14874,7417,4.179502658882827e-05
14875,7415,4.179502658882827e-05
14876,7420,4.179502658882827e-05
14877,7421,4.179502658882827e-05
14878,7422,4.179502658882827e-05
14879,7423,4.179502658882827e-05
14880,7425,4.179502658882827e-05
14881,7426,4.179502658882827e-05
14882,7427,4.179502658882827e-05
14883,9732,4.179311867007703e-05
14884,9751,4.179311867007703e-05
14885,9750,4.179311867007703e-05
14886,9730,4.179311867007703e-05
14887,9731,4.179311867007703e-05
14888,9749,4.179311867007703e-05
14889,9748,4.179311867007703e-05
14890,9746,4.179311867007703e-05
14891,9741,4.179311867007703e-05
14892,9745,4.179311867007703e-05
14893,9733,4.179311867007703e-05
14894,9734,4.179311867007703e-05
14895,9735,4.179311867007703e-05
14896,9743,4.179311867007703e-05
14897,9742,4.179311867007703e-05
14898,9753,4.179311867007703e-05
14899,9738,4.179311867007703e-05
14900,9752,4.179311867007703e-05
14901,9723,4.179311867007703e-05
14902,9754,4.179311867007703e-05
14903,9719,4.179311867007703e-05
14904,9737,4.179311867007703e-05
14905,6884,4.179311867007703e-05
14906,9757,4.179311867007703e-05
14907,9756,4.179311867007703e-05
14908,9717,4.179311867007703e-05
14909,9729,4.179311867007703e-05
14910,9718,4.179311867007703e-05
14911,9721,4.179311867007703e-05
14912,9724,4.179311867007703e-05
14913,9725,4.179311867007703e-05
14914,9726,4.179311867007703e-05
14915,9727,4.179311867007703e-05
14916,9728,4.179311867007703e-05
14917,9736,4.179311867007703e-05
14918,4380,4.179158768444151e-05
14919,4437,4.179158768444151e-05
14920,4426,4.179158768444151e-05
14921,13538,4.178550122955535e-05
14922,13518,4.178550122955535e-05
14923,13540,4.178550122955535e-05
14924,13524,4.178550122955535e-05
14925,13526,4.178550122955535e-05
14926,13527,4.178550122955535e-05
14927,13528,4.178550122955535e-05
14928,13529,4.178550122955535e-05
14929,13530,4.178550122955535e-05
14930,13531,4.178550122955535e-05
14931,13532,4.178550122955535e-05
14932,13533,4.178550122955535e-05
14933,13535,4.178550122955535e-05
14934,13536,4.178550122955535e-05
14935,13537,4.178550122955535e-05
14936,13539,4.178550122955535e-05
14937,13541,4.178550122955535e-05
14938,13522,4.178550122955535e-05
14939,13542,4.178550122955535e-05
14940,13543,4.178550122955535e-05
14941,13546,4.178550122955535e-05
14942,13547,4.178550122955535e-05
14943,13548,4.178550122955535e-05
14944,13549,4.178550122955535e-05
14945,13550,4.178550122955535e-05
14946,13551,4.178550122955535e-05
14947,13552,4.178550122955535e-05
14948,13553,4.178550122955535e-05
14949,13554,4.178550122955535e-05
14950,13555,4.178550122955535e-05
14951,13556,4.178550122955535e-05
14952,13523,4.178550122955535e-05
14953,13525,4.178550122955535e-05
14954,13521,4.178550122955535e-05
14955,13503,4.178550122955535e-05
14956,13517,4.178550122955535e-05
14957,13516,4.178550122955535e-05
14958,13515,4.178550122955535e-05
14959,13514,4.178550122955535e-05
14960,13513,4.178550122955535e-05
14961,13512,4.178550122955535e-05
14962,13511,4.178550122955535e-05
14963,13510,4.178550122955535e-05
14964,13509,4.178550122955535e-05
14965,13508,4.178550122955535e-05
14966,13507,4.178550122955535e-05
14967,13506,4.178550122955535e-05
14968,13520,4.178550122955535e-05
14969,13504,4.178550122955535e-05
14970,13505,4.178550122955535e-05
14971,13502,4.178550122955535e-05
14972,13497,4.178550122955535e-05
14973,13492,4.178550122955535e-05
14974,13494,4.178550122955535e-05
14975,13495,4.178550122955535e-05
14976,13496,4.178550122955535e-05
14977,13493,4.178550122955535e-05
14978,13498,4.178550122955535e-05
14979,13499,4.178550122955535e-05
14980,13500,4.178550122955535e-05
14981,13501,4.178550122955535e-05
14982,13519,4.178550122955535e-05
14983,474,4.178452338570705e-05
14984,2350,4.178147051899449e-05
14985,20125,4.178147051899449e-05
14986,20194,4.178147051899449e-05
14987,20193,4.178147051899449e-05
14988,20122,4.178147051899449e-05
14989,20123,4.178147051899449e-05
14990,20124,4.178147051899449e-05
14991,2349,4.178147051899449e-05
14992,20127,4.178147051899449e-05
14993,20150,4.178147051899449e-05
14994,20175,4.178147051899449e-05
14995,20174,4.178147051899449e-05
14996,20173,4.178147051899449e-05
14997,20172,4.178147051899449e-05
14998,20171,4.178147051899449e-05
14999,20146,4.178147051899449e-05
15000,20170,4.178147051899449e-05
15001,20169,4.178147051899449e-05
15002,20168,4.178147051899449e-05
15003,20167,4.178147051899449e-05
15004,20166,4.178147051899449e-05
15005,20147,4.178147051899449e-05
15006,20148,4.178147051899449e-05
15007,20149,4.178147051899449e-05
15008,20151,4.178147051899449e-05
15009,20177,4.178147051899449e-05
15010,20152,4.178147051899449e-05
15011,20153,4.178147051899449e-05
15012,20154,4.178147051899449e-05
15013,20155,4.178147051899449e-05
15014,20156,4.178147051899449e-05
15015,20165,4.178147051899449e-05
15016,15197,4.178147051899449e-05
15017,20157,4.178147051899449e-05
15018,20158,4.178147051899449e-05
15019,20159,4.178147051899449e-05
15020,20160,4.178147051899449e-05
15021,20161,4.178147051899449e-05
15022,20162,4.178147051899449e-05
15023,20164,4.178147051899449e-05
15024,20176,4.178147051899449e-05
15025,20178,4.178147051899449e-05
15026,20128,4.178147051899449e-05
15027,20143,4.178147051899449e-05
15028,20129,4.178147051899449e-05
15029,20130,4.178147051899449e-05
15030,20131,4.178147051899449e-05
15031,20132,4.178147051899449e-05
15032,20133,4.178147051899449e-05
15033,20134,4.178147051899449e-05
15034,20135,4.178147051899449e-05
15035,20136,4.178147051899449e-05
15036,20137,4.178147051899449e-05
15037,20138,4.178147051899449e-05
15038,20139,4.178147051899449e-05
15039,20140,4.178147051899449e-05
15040,20141,4.178147051899449e-05
15041,20142,4.178147051899449e-05
15042,20144,4.178147051899449e-05
15043,20179,4.178147051899449e-05
15044,20145,4.178147051899449e-05
15045,20192,4.178147051899449e-05
15046,20191,4.178147051899449e-05
15047,20190,4.178147051899449e-05
15048,20189,4.178147051899449e-05
15049,20188,4.178147051899449e-05
15050,20187,4.178147051899449e-05
15051,20186,4.178147051899449e-05
15052,20185,4.178147051899449e-05
15053,20184,4.178147051899449e-05
15054,20183,4.178147051899449e-05
15055,20182,4.178147051899449e-05
15056,20181,4.178147051899449e-05
15057,20180,4.178147051899449e-05
15058,20126,4.178147051899449e-05
15059,20163,4.178147051899449e-05
15060,2383,4.178147051899449e-05
15061,19286,4.178147051899449e-05
15062,19280,4.178147051899449e-05
15063,19281,4.178147051899449e-05
15064,19282,4.178147051899449e-05
15065,19283,4.178147051899449e-05
15066,19284,4.178147051899449e-05
15067,19285,4.178147051899449e-05
15068,19287,4.178147051899449e-05
15069,2328,4.178147051899449e-05
15070,19288,4.178147051899449e-05
15071,19289,4.178147051899449e-05
15072,19290,4.178147051899449e-05
15073,19291,4.178147051899449e-05
15074,19292,4.178147051899449e-05
15075,19293,4.178147051899449e-05
15076,19279,4.178147051899449e-05
15077,19278,4.178147051899449e-05
15078,19277,4.178147051899449e-05
15079,19276,4.178147051899449e-05
15080,19275,4.178147051899449e-05
15081,19274,4.178147051899449e-05
15082,19273,4.178147051899449e-05
15083,19272,4.178147051899449e-05
15084,19271,4.178147051899449e-05
15085,19270,4.178147051899449e-05
15086,19269,4.178147051899449e-05
15087,2331,4.178147051899449e-05
15088,2355,4.178147051899449e-05
15089,2356,4.178147051899449e-05
15090,2329,4.178147051899449e-05
15091,2357,4.178147051899449e-05
15092,2358,4.178147051899449e-05
15093,19294,4.178147051899449e-05
15094,19295,4.178147051899449e-05
15095,2382,4.178147051899449e-05
15096,2352,4.178147051899449e-05
15097,2348,4.178147051899449e-05
15098,2347,4.178147051899449e-05
15099,2346,4.178147051899449e-05
15100,2345,4.178147051899449e-05
15101,2344,4.178147051899449e-05
15102,2342,4.178147051899449e-05
15103,2341,4.178147051899449e-05
15104,2340,4.178147051899449e-05
15105,2339,4.178147051899449e-05
15106,2337,4.178147051899449e-05
15107,2336,4.178147051899449e-05
15108,2335,4.178147051899449e-05
15109,2334,4.178147051899449e-05
15110,2333,4.178147051899449e-05
15111,2353,4.178147051899449e-05
15112,19297,4.178147051899449e-05
15113,2354,4.178147051899449e-05
15114,19311,4.178147051899449e-05
15115,19310,4.178147051899449e-05
15116,19308,4.178147051899449e-05
15117,19307,4.178147051899449e-05
15118,19306,4.178147051899449e-05
15119,19305,4.178147051899449e-05
15120,19304,4.178147051899449e-05
15121,19303,4.178147051899449e-05
15122,19302,4.178147051899449e-05
15123,19301,4.178147051899449e-05
15124,19300,4.178147051899449e-05
15125,19299,4.178147051899449e-05
15126,19298,4.178147051899449e-05
15127,2359,4.178147051899449e-05
15128,19296,4.178147051899449e-05
15129,2360,4.178147051899449e-05
15130,2366,4.178147051899449e-05
15131,2368,4.178147051899449e-05
15132,2369,4.178147051899449e-05
15133,2370,4.178147051899449e-05
15134,2371,4.178147051899449e-05
15135,2372,4.178147051899449e-05
15136,2373,4.178147051899449e-05
15137,2327,4.178147051899449e-05
15138,2325,4.178147051899449e-05
15139,2374,4.178147051899449e-05
15140,2375,4.178147051899449e-05
15141,2324,4.178147051899449e-05
15142,2323,4.178147051899449e-05
15143,2376,4.178147051899449e-05
15144,2322,4.178147051899449e-05
15145,2321,4.178147051899449e-05
15146,2377,4.178147051899449e-05
15147,2378,4.178147051899449e-05
15148,2319,4.178147051899449e-05
15149,2318,4.178147051899449e-05
15150,2317,4.178147051899449e-05
15151,2316,4.178147051899449e-05
15152,2361,4.178147051899449e-05
15153,2314,4.178147051899449e-05
15154,2313,4.178147051899449e-05
15155,2312,4.178147051899449e-05
15156,2379,4.178147051899449e-05
15157,2311,4.178147051899449e-05
15158,2380,4.178147051899449e-05
15159,2381,4.178147051899449e-05
15160,2367,4.178147051899449e-05
15161,2315,4.178147051899449e-05
15162,2365,4.178147051899449e-05
15163,2364,4.178147051899449e-05
15164,2362,4.178147051899449e-05
15165,2363,4.178147051899449e-05
15166,17846,4.1779065349366436e-05
15167,17857,4.1779065349366436e-05
15168,17837,4.1779065349366436e-05
15169,17838,4.1779065349366436e-05
15170,17839,4.1779065349366436e-05
15171,17840,4.1779065349366436e-05
15172,17841,4.1779065349366436e-05
15173,17842,4.1779065349366436e-05
15174,17862,4.1779065349366436e-05
15175,17861,4.1779065349366436e-05
15176,17859,4.1779065349366436e-05
15177,17858,4.1779065349366436e-05
15178,17855,4.1779065349366436e-05
15179,17856,4.1779065349366436e-05
15180,17835,4.1779065349366436e-05
15181,17854,4.1779065349366436e-05
15182,17853,4.1779065349366436e-05
15183,17852,4.1779065349366436e-05
15184,17851,4.1779065349366436e-05
15185,17850,4.1779065349366436e-05
15186,17849,4.1779065349366436e-05
15187,17848,4.1779065349366436e-05
15188,17847,4.1779065349366436e-05
15189,17836,4.1779065349366436e-05
15190,17832,4.1779065349366436e-05
15191,17834,4.1779065349366436e-05
15192,17824,4.1779065349366436e-05
15193,11823,4.1779065349366436e-05
15194,17816,4.1779065349366436e-05
15195,17817,4.1779065349366436e-05
15196,17818,4.1779065349366436e-05
15197,17819,4.1779065349366436e-05
15198,17820,4.1779065349366436e-05
15199,17833,4.1779065349366436e-05
15200,17823,4.1779065349366436e-05
15201,17822,4.1779065349366436e-05
15202,17825,4.1779065349366436e-05
15203,17826,4.1779065349366436e-05
15204,17827,4.1779065349366436e-05
15205,17828,4.1779065349366436e-05
15206,17829,4.1779065349366436e-05
15207,17830,4.1779065349366436e-05
15208,17831,4.1779065349366436e-05
15209,17844,4.1779065349366436e-05
15210,17843,4.1779065349366436e-05
15211,1984,4.1777871212983425e-05
15212,1981,4.1777871212983425e-05
15213,1979,4.1777871212983425e-05
15214,1976,4.1777871212983425e-05
15215,1972,4.1777871212983425e-05
15216,1973,4.1777871212983425e-05
15217,2014,4.1777871212983425e-05
15218,2036,4.1777871212983425e-05
15219,2035,4.1777871212983425e-05
15220,2034,4.1777871212983425e-05
15221,2033,4.1777871212983425e-05
15222,2028,4.1777871212983425e-05
15223,2026,4.1777871212983425e-05
15224,2022,4.1777871212983425e-05
15225,1992,4.1777871212983425e-05
15226,2020,4.1777871212983425e-05
15227,2019,4.1777871212983425e-05
15228,2017,4.1777871212983425e-05
15229,2016,4.1777871212983425e-05
15230,2015,4.1777871212983425e-05
15231,2021,4.1777871212983425e-05
15232,2012,4.1777871212983425e-05
15233,2010,4.1777871212983425e-05
15234,2008,4.1777871212983425e-05
15235,2011,4.1777871212983425e-05
15236,1998,4.1777871212983425e-05
15237,2000,4.1777871212983425e-05
15238,2002,4.1777871212983425e-05
15239,22892,4.177496726927694e-05
15240,22889,4.177496726927694e-05
15241,22890,4.177496726927694e-05
15242,22891,4.177496726927694e-05
15243,22894,4.177496726927694e-05
15244,22893,4.177496726927694e-05
15245,22887,4.177496726927694e-05
15246,22895,4.177496726927694e-05
15247,22896,4.177496726927694e-05
15248,22897,4.177496726927694e-05
15249,22898,4.177496726927694e-05
15250,22888,4.177496726927694e-05
15251,22884,4.177496726927694e-05
15252,22886,4.177496726927694e-05
15253,22885,4.177496726927694e-05
15254,22883,4.177496726927694e-05
15255,22882,4.177496726927694e-05
15256,22881,4.177496726927694e-05
15257,22880,4.177496726927694e-05
15258,22878,4.177496726927694e-05
15259,22877,4.177496726927694e-05
15260,22876,4.177496726927694e-05
15261,22872,4.177496726927694e-05
15262,22873,4.177496726927694e-05
15263,22874,4.177496726927694e-05
15264,22875,4.177496726927694e-05
15265,22899,4.177496726927694e-05
15266,22879,4.177496726927694e-05
15267,22900,4.177496726927694e-05
15268,22913,4.177496726927694e-05
15269,22901,4.177496726927694e-05
15270,22923,4.177496726927694e-05
15271,22922,4.177496726927694e-05
15272,22921,4.177496726927694e-05
15273,22920,4.177496726927694e-05
15274,22919,4.177496726927694e-05
15275,22918,4.177496726927694e-05
15276,22917,4.177496726927694e-05
15277,22916,4.177496726927694e-05
15278,22915,4.177496726927694e-05
15279,22914,4.177496726927694e-05
15280,22924,4.177496726927694e-05
15281,22903,4.177496726927694e-05
15282,22907,4.177496726927694e-05
15283,22902,4.177496726927694e-05
15284,22912,4.177496726927694e-05
15285,22904,4.177496726927694e-05
15286,22905,4.177496726927694e-05
15287,22906,4.177496726927694e-05
15288,22908,4.177496726927694e-05
15289,22909,4.177496726927694e-05
15290,22910,4.177496726927694e-05
15291,22911,4.177496726927694e-05
15292,6667,4.177494026569555e-05
15293,6672,4.177494026569555e-05
15294,6668,4.177494026569555e-05
15295,6669,4.177494026569555e-05
15296,6670,4.177494026569555e-05
15297,6671,4.177494026569555e-05
15298,6625,4.177494026569555e-05
15299,6673,4.177494026569555e-05
15300,6674,4.177494026569555e-05
15301,6675,4.177494026569555e-05
15302,6663,4.177494026569555e-05
15303,6677,4.177494026569555e-05
15304,6678,4.177494026569555e-05
15305,6666,4.177494026569555e-05
15306,6652,4.177494026569555e-05
15307,6662,4.177494026569555e-05
15308,6661,4.177494026569555e-05
15309,6659,4.177494026569555e-05
15310,6658,4.177494026569555e-05
15311,6653,4.177494026569555e-05
15312,6649,4.177494026569555e-05
15313,6648,4.177494026569555e-05
15314,6644,4.177494026569555e-05
15315,6641,4.177494026569555e-05
15316,6635,4.177494026569555e-05
15317,6680,4.177494026569555e-05
15318,6632,4.177494026569555e-05
15319,6627,4.177494026569555e-05
15320,6679,4.177494026569555e-05
15321,6634,4.177494026569555e-05
15322,2415,4.1773580181652864e-05
15323,2401,4.1773580181652864e-05
15324,2448,4.1773580181652864e-05
15325,2449,4.1773580181652864e-05
15326,2450,4.1773580181652864e-05
15327,2451,4.1773580181652864e-05
15328,2452,4.1773580181652864e-05
15329,2453,4.1773580181652864e-05
15330,2411,4.1773580181652864e-05
15331,2410,4.1773580181652864e-05
15332,2409,4.1773580181652864e-05
15333,2407,4.1773580181652864e-05
15334,2406,4.1773580181652864e-05
15335,2454,4.1773580181652864e-05
